USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      6340  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_500 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      6341  1.4  0.0 302068 18212 pts/505  Ssl+ Sep28  16:02 kvm -m 1 -hda microMachine.hda -curses
root      6344  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_501 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      6346  1.4  0.0 302068 18216 pts/506  Ssl+ Sep28  15:38 kvm -m 1 -hda microMachine.hda -curses
root      6351  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_502 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      6353  1.5  0.0 302068 18216 pts/507  Ssl+ Sep28  17:11 kvm -m 1 -hda microMachine.hda -curses
root      6354  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_503 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      6356  1.4  0.0 302068 18212 pts/508  Ssl+ Sep28  15:39 kvm -m 1 -hda microMachine.hda -curses
root      6357  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_504 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      6359  1.4  0.0 302068 18216 pts/509  Ssl+ Sep28  16:09 kvm -m 1 -hda microMachine.hda -curses
root      6360  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_505 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      6362  1.5  0.0 302068 18216 pts/510  Ssl+ Sep28  16:27 kvm -m 1 -hda microMachine.hda -curses
root      6364  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_506 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      6369  1.4  0.0 302068 18216 pts/511  Rsl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      6371  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_507 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      6374  1.5  0.0 302068 18212 pts/512  Rsl+ Sep28  16:23 kvm -m 1 -hda microMachine.hda -curses
root      6375  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_508 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      6377  1.4  0.0 302068 18212 pts/513  Rsl+ Sep28  15:53 kvm -m 1 -hda microMachine.hda -curses
root      6381  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_509 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      6383  1.4  0.0 302068 18216 pts/514  Ssl+ Sep28  15:33 kvm -m 1 -hda microMachine.hda -curses
root      6391  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_510 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      6393  1.4  0.0 302068 18216 pts/515  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      6398  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_511 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      6400  1.4  0.0 302068 18216 pts/516  Ssl+ Sep28  15:56 kvm -m 1 -hda microMachine.hda -curses
root      6401  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_512 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      6403  1.4  0.0 302068 18212 pts/517  Ssl+ Sep28  15:40 kvm -m 1 -hda microMachine.hda -curses
root      6404  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_513 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      6406  1.3  0.0 302068 18212 pts/518  Ssl+ Sep28  15:04 kvm -m 1 -hda microMachine.hda -curses
root      6407  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_514 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      6411  1.4  0.0 302068 18212 pts/519  Ssl+ Sep28  16:09 kvm -m 1 -hda microMachine.hda -curses
root      6412  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_515 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      6414  1.4  0.0 302068 18212 pts/520  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      6415  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_516 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      6419  1.3  0.0 302068 18212 pts/521  Ssl+ Sep28  15:11 kvm -m 1 -hda microMachine.hda -curses
root      6424  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_517 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      6426  1.4  0.0 302068 18212 pts/522  Ssl+ Sep28  15:29 kvm -m 1 -hda microMachine.hda -curses
root      6428  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_518 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      6432  1.3  0.0 302068 18216 pts/523  Ssl+ Sep28  14:27 kvm -m 1 -hda microMachine.hda -curses
root      6437  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_519 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      6439  1.2  0.0 302068 18216 pts/524  Ssl+ Sep28  13:45 kvm -m 1 -hda microMachine.hda -curses
root      6441  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_520 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      6442  1.4  0.0 302068 18212 pts/525  Ssl+ Sep28  16:15 kvm -m 1 -hda microMachine.hda -curses
root      6446  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_521 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      6447  1.4  0.0 302068 18216 pts/526  Rsl+ Sep28  15:46 kvm -m 1 -hda microMachine.hda -curses
root      6451  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_522 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      6453  1.5  0.0 302068 18212 pts/527  Ssl+ Sep28  16:26 kvm -m 1 -hda microMachine.hda -curses
root      6454  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_523 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      6457  1.4  0.0 302068 18216 pts/528  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      6458  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_524 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      6460  1.4  0.0 302068 18216 pts/529  Ssl+ Sep28  15:30 kvm -m 1 -hda microMachine.hda -curses
root      6461  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_525 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      6463  1.3  0.0 302068 18216 pts/530  Ssl+ Sep28  14:49 kvm -m 1 -hda microMachine.hda -curses
root      6467  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_526 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      6471  1.3  0.0 302068 18212 pts/531  Ssl+ Sep28  14:41 kvm -m 1 -hda microMachine.hda -curses
root      6472  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_527 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      6475  1.4  0.0 302068 18212 pts/532  Ssl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      6477  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_528 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      6480  1.4  0.0 302068 18216 pts/533  Rsl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      6482  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_529 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      6484  1.3  0.0 302068 18212 pts/534  Ssl+ Sep28  14:47 kvm -m 1 -hda microMachine.hda -curses
root      6485  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_530 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      6487  1.3  0.0 302068 18216 pts/535  Ssl+ Sep28  14:33 kvm -m 1 -hda microMachine.hda -curses
root      6494  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_531 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      6497  1.4  0.0 302068 18216 pts/536  Ssl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      6500  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_532 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      6502  1.3  0.0 302068 18212 pts/537  Ssl+ Sep28  14:51 kvm -m 1 -hda microMachine.hda -curses
root      6505  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_533 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      6510  1.4  0.0 302068 18212 pts/538  Ssl+ Sep28  15:42 kvm -m 1 -hda microMachine.hda -curses
root      6511  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_534 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      6514  1.6  0.0 302068 18212 pts/539  Ssl+ Sep28  17:35 kvm -m 1 -hda microMachine.hda -curses
root      6515  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_535 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      6516  1.6  0.0 302068 18216 pts/540  Ssl+ Sep28  17:33 kvm -m 1 -hda microMachine.hda -curses
root      6519  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_536 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      6525  1.4  0.0 302068 18212 pts/541  Ssl+ Sep28  16:03 kvm -m 1 -hda microMachine.hda -curses
root      6530  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_537 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      6534  2.0  0.0 302068 18212 pts/542  Rsl+ Sep28  21:53 kvm -m 1 -hda microMachine.hda -curses
root      6535  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_538 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      6537  1.7  0.0 302068 18212 pts/543  Ssl+ Sep28  18:50 kvm -m 1 -hda microMachine.hda -curses
root      6538  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_539 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      6540  1.5  0.0 302068 18216 pts/544  Ssl+ Sep28  16:22 kvm -m 1 -hda microMachine.hda -curses
root      6542  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_540 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      6544  1.5  0.0 302068 18212 pts/545  Ssl+ Sep28  16:24 kvm -m 1 -hda microMachine.hda -curses
root      6546  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_541 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      6550  1.4  0.0 302068 18212 pts/546  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      6551  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_542 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      6553  1.4  0.0 302068 18216 pts/547  Ssl+ Sep28  15:59 kvm -m 1 -hda microMachine.hda -curses
root      6555  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_543 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      6558  1.5  0.0 302068 18216 pts/548  Ssl+ Sep28  16:46 kvm -m 1 -hda microMachine.hda -curses
root      6559  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_544 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      6561  1.4  0.0 302068 18216 pts/549  Ssl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      6562  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_545 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      6564  1.4  0.0 302068 18216 pts/550  Ssl+ Sep28  16:14 kvm -m 1 -hda microMachine.hda -curses
root      6569  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_546 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      6573  1.5  0.0 302068 18212 pts/551  Ssl+ Sep28  16:32 kvm -m 1 -hda microMachine.hda -curses
root      6576  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_547 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      6577  1.4  0.0 302068 18216 pts/552  Ssl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      6581  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_548 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      6585  1.3  0.0 302068 18212 pts/553  Ssl+ Sep28  15:08 kvm -m 1 -hda microMachine.hda -curses
root      6587  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_549 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      6590  1.5  0.0 302068 18216 pts/554  Rsl+ Sep28  16:20 kvm -m 1 -hda microMachine.hda -curses
root      6591  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_550 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      6593  1.4  0.0 302068 18212 pts/555  Ssl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      6594  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_551 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      6598  1.4  0.0 302068 18216 pts/556  Ssl+ Sep28  15:28 kvm -m 1 -hda microMachine.hda -curses
root      6601  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_552 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      6605  1.3  0.0 302068 18216 pts/557  Rsl+ Sep28  15:01 kvm -m 1 -hda microMachine.hda -curses
root      6610  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_553 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      6615  1.4  0.0 302068 18212 pts/558  Rsl+ Sep28  15:32 kvm -m 1 -hda microMachine.hda -curses
root      6617  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_554 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      6619  1.4  0.0 302068 18212 pts/559  Ssl+ Sep28  15:51 kvm -m 1 -hda microMachine.hda -curses
root      6620  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_555 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      6621  1.4  0.0 302068 18216 pts/560  Ssl+ Sep28  15:24 kvm -m 1 -hda microMachine.hda -curses
root      6627  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_556 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      6633  1.3  0.0 302068 18212 pts/561  Rsl+ Sep28  14:34 kvm -m 1 -hda microMachine.hda -curses
root      6634  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_557 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      6636  1.4  0.0 302068 18212 pts/562  Ssl+ Sep28  15:14 kvm -m 1 -hda microMachine.hda -curses
root      6637  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_558 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      6638  1.3  0.0 302068 18212 pts/563  Ssl+ Sep28  14:57 kvm -m 1 -hda microMachine.hda -curses
root      6640  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_559 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      6642  1.2  0.0 302068 18216 pts/564  Ssl+ Sep28  13:55 kvm -m 1 -hda microMachine.hda -curses
root      6644  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_560 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      6646  1.6  0.0 302068 18216 pts/565  Ssl+ Sep28  18:19 kvm -m 1 -hda microMachine.hda -curses
root      6648  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_561 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      6653  1.4  0.0 302068 18216 pts/566  Ssl+ Sep28  15:32 kvm -m 1 -hda microMachine.hda -curses
root      6654  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_562 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      6657  1.4  0.0 302068 18212 pts/567  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      6658  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_563 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      6660  1.3  0.0 302068 18216 pts/568  Ssl+ Sep28  15:09 kvm -m 1 -hda microMachine.hda -curses
root      6661  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_564 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      6664  1.4  0.0 302068 18216 pts/569  Rsl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      6667  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_565 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      6671  1.4  0.0 302068 18216 pts/570  Rsl+ Sep28  15:37 kvm -m 1 -hda microMachine.hda -curses
root      6672  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_566 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      6675  1.3  0.0 302068 18212 pts/571  Rsl+ Sep28  14:46 kvm -m 1 -hda microMachine.hda -curses
root      6678  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_567 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      6680  1.4  0.0 302068 18212 pts/572  Ssl+ Sep28  16:01 kvm -m 1 -hda microMachine.hda -curses
root      6681  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_568 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      6684  1.3  0.0 302068 18216 pts/573  Ssl+ Sep28  14:32 kvm -m 1 -hda microMachine.hda -curses
root      6686  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_569 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      6689  1.3  0.0 302068 18216 pts/574  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      6696  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_570 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      6697  1.3  0.0 302068 18216 pts/575  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      6701  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_571 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      6706  1.4  0.0 302068 18212 pts/576  Rsl+ Sep28  15:13 kvm -m 1 -hda microMachine.hda -curses
root      6708  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_572 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      6710  1.3  0.0 302068 18212 pts/577  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      6714  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_573 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      6715  1.4  0.0 302068 18216 pts/578  Ssl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      6719  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_574 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      6721  1.7  0.0 302068 18216 pts/579  Rsl+ Sep28  18:44 kvm -m 1 -hda microMachine.hda -curses
root      6724  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_575 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      6726  1.4  0.0 302068 18216 pts/580  Ssl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      6727  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_576 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      6729  1.6  0.0 302068 18212 pts/581  Ssl+ Sep28  17:29 kvm -m 1 -hda microMachine.hda -curses
root      6732  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_577 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      6734  1.7  0.0 302068 18212 pts/582  Ssl+ Sep28  18:36 kvm -m 1 -hda microMachine.hda -curses
root      6735  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_578 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      6736  1.4  0.0 302068 18212 pts/583  Ssl+ Sep28  16:09 kvm -m 1 -hda microMachine.hda -curses
root      6740  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_579 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      6741  1.4  0.0 302068 18216 pts/584  Rsl+ Sep28  16:04 kvm -m 1 -hda microMachine.hda -curses
root      6743  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_580 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      6745  1.4  0.0 302068 18216 pts/585  Ssl+ Sep28  16:07 kvm -m 1 -hda microMachine.hda -curses
root      6746  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_581 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      6751  1.4  0.0 302068 18216 pts/586  Rsl+ Sep28  16:13 kvm -m 1 -hda microMachine.hda -curses
root      6757  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_582 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      6759  1.5  0.0 302068 18216 pts/587  Ssl+ Sep28  16:57 kvm -m 1 -hda microMachine.hda -curses
root      6760  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_583 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      6763  1.4  0.0 302068 18212 pts/588  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      6765  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_584 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      6769  1.5  0.0 302068 18212 pts/589  Ssl+ Sep28  16:21 kvm -m 1 -hda microMachine.hda -curses
root      6774  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_585 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      6776  1.6  0.0 302068 18212 pts/590  Ssl+ Sep28  17:27 kvm -m 1 -hda microMachine.hda -curses
root      6777  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_586 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      6778  1.6  0.0 302068 18212 pts/591  Ssl+ Sep28  17:44 kvm -m 1 -hda microMachine.hda -curses
root      6781  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_587 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      6786  1.4  0.0 302068 18212 pts/592  Rsl+ Sep28  16:02 kvm -m 1 -hda microMachine.hda -curses
root      6787  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_588 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      6788  1.4  0.0 302068 18216 pts/593  Ssl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      6796  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_589 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      6799  1.4  0.0 302068 18216 pts/594  Rsl+ Sep28  16:06 kvm -m 1 -hda microMachine.hda -curses
root      6801  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_590 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      6802  1.4  0.0 302068 18212 pts/595  Ssl+ Sep28  15:39 kvm -m 1 -hda microMachine.hda -curses
root      6805  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_591 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      6807  1.3  0.0 302068 18212 pts/596  Ssl+ Sep28  15:08 kvm -m 1 -hda microMachine.hda -curses
root      6809  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_592 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      6811  1.3  0.0 302068 18216 pts/597  Ssl+ Sep28  15:12 kvm -m 1 -hda microMachine.hda -curses
root      6812  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_593 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      6815  1.3  0.0 302068 18216 pts/598  Rsl+ Sep28  14:48 kvm -m 1 -hda microMachine.hda -curses
root      6819  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_594 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      6822  1.4  0.0 302068 18216 pts/599  Ssl+ Sep28  16:08 kvm -m 1 -hda microMachine.hda -curses
root      6825  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_595 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      6827  1.3  0.0 302068 18212 pts/600  Rsl+ Sep28  15:02 kvm -m 1 -hda microMachine.hda -curses
root      6830  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_596 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      6832  1.3  0.0 302068 18216 pts/601  Ssl+ Sep28  14:47 kvm -m 1 -hda microMachine.hda -curses
root      6836  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_597 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      6843  1.3  0.0 302068 18216 pts/602  Ssl+ Sep28  15:09 kvm -m 1 -hda microMachine.hda -curses
